CASRN,LD50_avg,Toxic_avg-0,Toxic_avg-1,EPA_avg-1,EPA_avg-2,EPA_avg-3,EPA_avg-4
63233-53-4,0.09257264430891744,0.028607321447572446,0.9713926775524276,0.04391717864008796,0.6792036871699063,0.2678569686579441,0.009022149907061442
72239-29-3,0.00502105788168796,0.017019758543777214,0.9829802347062228,0.06875886887665185,0.8052881634562259,0.12133917560345428,0.004613812238667963
76932-60-0,-0.17495697073560496,0.609694162682602,0.390305829817398,0.05895908718421346,0.1736683417276729,0.3580383811673876,0.40933419742072613
93-05-0,0.07475476869090938,0.028271004332706146,0.9717289894172941,0.0391580878469286,0.8796329731870319,0.07526899940009209,0.005939947665947451
99300-61-5,-0.20810991400759352,0.03538242676043868,0.9646175697395616,0.03167116167764339,0.9119849763609407,0.05147976354215671,0.0048640893442590495
116979-28-3,-0.1555105224202476,0.016242377421435233,0.9837576295785648,0.03545712355977219,0.9246310972077664,0.03744872689626813,0.002463052936193387
116979-32-9,-0.1634344872871596,0.019622738884105095,0.9803772603658948,0.0334180247779087,0.9048671621600104,0.05719841974431995,0.004516399142761049
127946-77-4,0.2513245957405081,0.057700190914897156,0.9422998090851029,0.14377597798929498,0.6335618153087533,0.202514815743881,0.020147383958070884
14683-75-1,-0.27965204183378223,0.0849294501974994,0.915070557302501,0.32228536589178036,0.4380569243634336,0.2057328817029013,0.03392483154188471
151327-08-1,0.12232978293625826,0.02339045939084053,0.9766095446091594,0.014410514178669929,0.9414382646881404,0.040409867671464324,0.0037413747117253514
167375-26-0,0.23239064756984087,0.02042839644928379,0.9795716020507164,0.008502157074503684,0.9644848110584372,0.024531018157091074,0.002482007659967969
168152-70-3,0.1633237810328723,0.018951927456140966,0.9810480672938591,0.011922092283495549,0.9658299745948956,0.019937559748199715,0.0023103756234090574
168152-74-7,0.24745968099601043,0.020001164939251692,0.9799988378107485,0.012063605191082362,0.9698208233846622,0.01666925728973879,0.0014463133595164774
168152-78-1,0.18395574272244636,0.019339447074537906,0.9806605544254623,0.013126210311612149,0.9693884275217373,0.016097005569604528,0.0013883509720461033
168152-82-7,0.27430236548226195,0.021998065181003782,0.9780019373189961,0.011381361001166532,0.954558602701663,0.03145014423382702,0.0026098891383432347
168152-86-1,0.07389368265363547,0.01831860567976397,0.9816814010702362,0.015129492279639637,0.9640281307335152,0.018806744624570042,0.00203562591227509
168152-90-7,0.11617362775624383,0.022121652811866812,0.9778783474381331,0.010340938373743091,0.9663762386548164,0.020977706199626217,0.0023051099718143066
168152-94-1,0.05756744701769345,0.0189642288047859,0.981035768945214,0.013020310267652867,0.9664431906207603,0.018387403729864294,0.00214909980672252
168153-01-3,0.1522646053408302,0.04013393833467402,0.959866062415326,0.013861363388039958,0.9308518248521644,0.04947344650115691,0.005813348958638533
2240-41-7,0.16286401844678636,0.046288229795556364,0.9537117694544437,0.05899632076992311,0.6634227425033546,0.26508119063779756,0.012499744713924824
2455-45-0,-0.6698489143683513,0.06053775271121196,0.939462252288788,0.5396952856908493,0.31523937853607836,0.12493446062988134,0.02013087389319093
33156-84-2,-0.30492789393704367,0.023013583751852758,0.9769864177481472,0.12907458640746894,0.7813365289871753,0.08318748440888846,0.006401404446467262
50335-03-0,-1.3483260314853625,0.22392474118922664,0.7760752588107737,0.5593695046906233,0.22024765062570778,0.15206971398523905,0.06831312819842993
50765-75-8,-0.02883666648743468,0.023022853066608628,0.9769771479333912,0.022709878680348027,0.8287002020718646,0.14386467928064145,0.004725241292145849
54941-76-3,0.6373733399871728,0.6489700440619813,0.3510299484380187,0.011990529094595708,0.09638313766310597,0.5808573348828976,0.31076900185940076
54941-82-1,0.49279943395415254,0.3837528691554471,0.616247130844553,0.03767050202505543,0.28495975986009126,0.5512149346042882,0.12615482176056514
6840-11-5,-0.11922249829110056,0.03551126255832751,0.9644887361916725,0.11049243716166243,0.674245855972716,0.2056435546645804,0.009618141951041376
75272-39-8,0.20802487775914374,0.2317887269786364,0.7682112755213637,0.05043797152587444,0.21268411361430095,0.6928813791255398,0.04399652498428471
100-03-8,0.5652319103102765,0.14945010610177892,0.850549888898221,0.04186691933882376,0.3774841951917701,0.5466949746905415,0.0339539112788646
101190-60-7,0.4086944506696187,0.07231795296225421,0.9276820470377458,0.0047387328002808215,0.05083917954016526,0.9254124659023908,0.019009620957163118
10308-13-1,0.16071039981177915,0.26134355369159035,0.7386564463084098,0.05205920700954865,0.1446793487809732,0.7176343958071523,0.08562705240232574
106141-32-6,0.38868715956410993,0.14216067671968843,0.8578393232803115,0.04898640814282488,0.2319291672164165,0.6884006600033115,0.03068375763744725
108288-02-4,0.5911559346417088,0.28102616703233113,0.718973832967669,0.01735782035529345,0.21698900008836425,0.711862451788938,0.05379073576740413
1118-68-9,1.470659529570574,0.7929347437467205,0.20706525625327948,0.010259063061001198,0.04869633042705172,0.497280102792124,0.44376450321982297
113702-02-6,0.13257104860766317,0.07358802014242172,0.9264119813575782,0.031036535504458264,0.24166793384946222,0.7024492807729991,0.02484623799808052
115816-67-6,0.5566989309580228,0.5288362597725734,0.4711637327274265,0.034421596139990566,0.1572848189292927,0.5248622798971309,0.28343130353358587
119646-52-5,0.22976376618917843,0.4225471969831807,0.5774528030168193,0.04246130663921988,0.21591422002889454,0.5359906757492098,0.20563378008267572
1242-28-0,0.3439332713489879,0.3245670514871455,0.6754329485128547,0.01913343317006883,0.2818041676789986,0.5509367723030074,0.14812562309792518
128143-07-7,0.2679152667891448,0.141380552552426,0.8586194524475741,0.013639739019903004,0.19981841806544504,0.7462081103822336,0.04033373540741862
132971-59-6,1.0333367760363936,0.6953001197012691,0.3046998727987309,0.006575083020484584,0.051920462685291324,0.7266388060858975,0.21486565970832644
138069-52-0,-0.13158320492400627,0.48969664133726265,0.5103033511627374,0.1168745440780833,0.13796553647218654,0.4590874320513475,0.2860724998983827
1466-76-8,1.1009848605978967,0.6600487189685019,0.3399512735314983,0.004439738291265671,0.047525895396570615,0.7256124232438733,0.22242193739329036
149246-67-3,0.6485651177493932,0.23422623930784903,0.765773760692151,0.01839701528382429,0.14790398009219535,0.7783337489126999,0.055365265961280566
1675-54-3,0.8516694499081205,0.764668442424414,0.235331565075586,0.0029443729377474103,0.03262919514521072,0.8623296149264085,0.10209681199063336
189624-86-0,-0.5205055629153387,0.11536924465363113,0.8846307628463691,0.08076523494412662,0.6088876707311329,0.2580749429065374,0.052272156418203174
2019-05-8,0.36541154760804834,0.2281792407398962,0.7718207567601038,0.012691706096755202,0.2811288897618288,0.6085188528846965,0.09766055200671968
20954-15-8,0.6033284578066509,0.20238251542320623,0.7976174795767942,0.004158434969301948,0.04184391231048955,0.923172280352909,0.030825377092299492
21709-39-7,0.6223993146054418,0.34199790169579114,0.6580020933042088,0.022301521167442315,0.23512772212040017,0.6347243246406734,0.10784644694648417
23047-25-8,0.6835472211187821,0.8487151756052669,0.1512848168947334,0.009757741754578556,0.0273060800240664,0.21144852490587338,0.7514876488154817
26095-59-0,0.5555399757061674,0.5382973059782367,0.46170270152176324,0.01770001085489493,0.07892363070573488,0.5863669354020675,0.3170094120373028
30507-70-1,1.4700704696651303,0.8815805839261296,0.11841941357387059,0.011403009767775744,0.015626306640771293,0.35561007794750393,0.6173605996439491
30560-33-9,-0.062471151200089815,0.057430943979347435,0.9425690560206528,0.0694203560881071,0.48100265660603037,0.4318111008980068,0.01776588990785587
32654-41-4,0.10809642538789413,0.018320947783583126,0.9816790597164168,0.028167997171600144,0.9215931501961331,0.04683574393902093,0.003403108068245872
34580-64-8,0.3732052851036135,0.08140730552278054,0.9185926894772196,0.006571865620949505,0.04002383413310244,0.9302595140011798,0.02314477644476838
34580-69-3,0.4042289132066755,0.04014345193242005,0.95985654731758,0.004151852456423257,0.026266994777394203,0.9575519014882704,0.012029250827912206
34580-74-0,0.37672014718746427,0.04543269256985412,0.9545673009301459,0.005173654129048638,0.029382235648042484,0.9527697100239297,0.012674404573979019
34614-29-4,0.4184319212006692,0.03861965683779091,0.961380343162209,0.004259281958557274,0.026603208526628227,0.9560500578263855,0.013087461813428897
34935-16-5,0.8654970416336287,0.5102385800641344,0.48976141993586564,0.0125639129935538,0.07023062752074023,0.7721699223583439,0.145035529127362
36146-44-8,0.5509956084216479,0.342178756293095,0.6578212362069049,0.01618489007165686,0.21252850143726718,0.6231635461305519,0.14812306461052405
39062-67-4,0.3261839277608256,0.34027747011786846,0.6597225298821315,0.010231441192693987,0.25886896592914493,0.6105543671461471,0.12034523323201407
40373-43-1,-0.033034796150395535,0.052930953747055046,0.947069046252945,0.04673302333711363,0.3781153056278397,0.555856081045375,0.019295586139671646
40374-18-3,-0.032540439895715374,0.06560491481701575,0.9343950851829843,0.042003191778604634,0.27640013930031526,0.6515683485101091,0.030028322660970972
41817-54-3,0.6900228474313096,0.4600176048614112,0.5399823951385889,0.023524879214590115,0.11397179140142431,0.7289595527903041,0.1335437720936815
50765-72-5,-0.14651703396041565,0.019737235791201648,0.9802627637087983,0.029099035736782207,0.8392266416578059,0.12544886707639927,0.006225466479012641
50765-80-5,0.10099203229188582,0.05826629465500391,0.941733704344996,0.009692353955027043,0.1660204624725115,0.7972727875262721,0.02701439737118923
50765-84-9,-0.06656949730296269,0.038090830327092116,0.961909170922908,0.06731459523002936,0.6223540484776591,0.30075443035414395,0.009576929938167607
50838-36-3,0.4230586485043205,0.5647771935322019,0.43522280646779793,0.026174173330698495,0.129191481506114,0.517091096796712,0.3275432526164756
52-01-7,0.57339078912184,0.887201028144935,0.11279897310506519,0.017774577139416846,0.038071950772720034,0.4410757282995582,0.5030777385383051
5301-65-5,0.7963586826668478,0.5120558780581932,0.48794411444180685,0.04144290752161869,0.11016915006531258,0.6909013469248987,0.15748659173816995
55232-82-1,0.42020028719765073,0.16100933358471467,0.8389906614152852,0.004592208106001118,0.04907433638307016,0.9174721507373356,0.028861290548593217
56344-92-4,0.21483047712474934,0.11827455383621019,0.8817254449137901,0.03554366193632878,0.49193562516519995,0.44216807615086706,0.030352626747604278
5834-96-8,-0.5074445718193519,0.08918432635484944,0.9108156711451507,0.34730966724833384,0.5239886218374858,0.10590989856269743,0.02279180335148303
58955-81-0,0.455889107853032,0.10380629248380767,0.8961937125161923,0.01262213998917043,0.2603926701550946,0.7059445821889829,0.02104060516675213
59673-82-4,0.8259518706495557,0.7714982942762866,0.2285017057237135,0.004228946414543888,0.039565950958777865,0.7138343463170804,0.2423707587345977
640-67-5,1.7978962483850633,0.8972803331468211,0.10271966435317889,0.005678333466313045,0.024253093408588593,0.31358397105115604,0.6564845990739424
64037-26-9,0.6902609546036934,0.11832802369668004,0.8816719713033201,0.00622456326520794,0.17792704423736405,0.7912397492589288,0.024608627113499273
64951-30-0,0.4447912151031098,0.06567180822532176,0.9343281917746782,0.005582609375655693,0.030692781102947167,0.9432683231055465,0.0204562888408506
64951-35-5,0.511571898446386,0.15198268012383997,0.8480173198761602,0.005787918005220687,0.06828635179522231,0.8775287753592698,0.04839694434028731
68274-52-2,0.6007105676402171,0.25930336966254725,0.7406966353374528,0.03549132897751669,0.36960875777916274,0.5165552641955957,0.07834466004772472
7152-03-6,1.1238113488211157,0.7404195632312337,0.2595804442687663,0.0074349519900543184,0.054502009856664785,0.7058805557663809,0.23218249181190018
73356-67-9,0.1257026116322601,0.1847036863032041,0.8152963136967961,0.042019784581220465,0.17980046055720683,0.7227748980108739,0.0554048526006989
74226-22-5,1.0681367681686949,0.5923370053702484,0.4076629846297518,0.0022385704151702056,0.03022251260983636,0.8616708871308516,0.10586803359414176
75274-13-4,0.6820850670841574,0.13724109598792478,0.8627589015120756,0.0021820672232537096,0.03361741190602032,0.9434597496839298,0.02074075916179618
75274-17-8,0.6851968546664119,0.1850330711116054,0.8149669288883951,0.0020578950679345696,0.03300193700272235,0.935639777511323,0.029300394218020054
75274-21-4,0.640469179881075,0.21833075292989887,0.7816692470701014,0.004459786517818153,0.06435672288388075,0.885705670977291,0.04547779664601007
75274-26-9,0.5564925536184339,0.14932670518420182,0.8506732973157984,0.002280633080873555,0.027756433615746676,0.9442332864484606,0.025729638604919183
76874-95-8,0.5428796533879336,0.6342258001922866,0.36577419980771353,0.024711887769826493,0.07037127571085197,0.6116501224490748,0.29326672357024686
78-12-6,0.6209699611303611,0.6379277884870159,0.3620722115129838,0.03692772779386607,0.07411954804603582,0.5728398553523638,0.31611286380773423
78467-25-1,0.01954293850460232,0.07536243968817638,0.9246375603118235,0.03493166777573517,0.18194666455113287,0.7563597747490548,0.026761893674077282
78467-44-4,0.1662738117808724,0.09619112520569303,0.9038088747943072,0.03165135902818737,0.14372748828004978,0.8025509622790535,0.02207019241270923
78467-53-5,0.3380885363598175,0.1392194112063218,0.8607805837936782,0.009780667001805163,0.13606534228361628,0.8124823911745607,0.04167161004001809
78484-03-4,0.2988016164478702,0.1538370229122683,0.8461629695877316,0.014327516901968273,0.08054326908423184,0.8642383606659904,0.040890848597809525
79985-90-3,0.025236871303999486,0.051859958810117825,0.9481400361898822,0.08417538673890011,0.6966469861440759,0.20674400699191478,0.012433604875109139
80086-34-6,0.6183667846355752,0.14126641286179464,0.8587335846382056,0.004279648828687007,0.06127899935318788,0.9102884045920359,0.024152950351089116
80087-02-1,0.4306684649068052,0.08072343330689816,0.9192765666931018,0.009252838274248235,0.06152086735110966,0.9089019336363025,0.020324353388339787
80463-72-5,0.4892440450961384,0.05783511275068971,0.9421648889993105,0.004054657957216955,0.027443934505935533,0.9535585216384723,0.014942891048375274
80464-03-5,0.5230484070218804,0.10361152766338855,0.8963884698366118,0.006030863343223046,0.040506603931523666,0.9154360215646031,0.03802652138565024
80472-73-7,0.49155094296422525,0.05860736819203993,0.9413926308079602,0.0046077280627789515,0.028767776768091446,0.9494958623012068,0.017128655117922886
81479-65-4,0.6329698405923021,0.2291828062928593,0.7708171912071405,0.007008841979293485,0.08701926681108185,0.8559496099677206,0.050022293666903986
827-94-1,0.8317604506646493,0.597231623880087,0.4027683686199131,0.016662512743827514,0.1073705871980774,0.6661065763447694,0.20986032346332562
85697-02-5,0.6296761643471803,0.17052571695220528,0.8294742830477946,0.004827248583262887,0.04656531089568475,0.9183101068881743,0.03029734608287797
86379-46-6,0.7944273578930647,0.878442971415144,0.12155702608485613,0.005983750964742989,0.03775637706871828,0.4098005559861598,0.5464593027303789
939-97-9,1.0172913119222413,0.5596579512387131,0.44034204876128724,0.0029863746759166117,0.06082473333216585,0.8484474635705194,0.08774144227139805
96719-44-7,0.4117243677461917,0.08967713158333668,0.9103228684166634,0.004462209796827195,0.03996134943737502,0.9255288211106228,0.030047622705174793
96719-48-1,0.39951439120604304,0.041849082286693706,0.9581509177133064,0.0039084669313122445,0.026907828972853216,0.9554960692647874,0.013687636681047135
96719-53-8,0.37488953946519876,0.04883692278997851,0.9511630779600215,0.004480975530061917,0.026277062608077068,0.955058391223437,0.014183571888423842
96719-61-8,0.39035380352492816,0.04393605593334257,0.9560639430666574,0.0032407828034349195,0.026309474287428185,0.9567388172568317,0.013710927294805277
96719-66-3,0.36460810101154895,0.07803980438674522,0.9219601881132551,0.005510641712036889,0.031740522384954735,0.9418305836993937,0.020918254503614786
96719-70-9,0.39635202153563426,0.06121303785348021,0.9387869621465199,0.003614417305293666,0.0274569335574359,0.9515643594040796,0.01736428685819084
97106-80-4,0.3807433045605344,0.04383566617916735,0.9561643303208327,0.0032958411153434283,0.02405892228450784,0.957686757392741,0.014958473207407704
98-79-3,1.2517696492243229,0.874879979534172,0.12512002546582823,0.00475840774641813,0.01569257059577569,0.7767502418004241,0.20279876368238203
98518-98-0,0.45885319233938987,0.042869272908583424,0.9571307270914167,0.003234302092762834,0.0253881498541135,0.9586988482497766,0.012678713465847065
98519-04-1,0.4370084457280949,0.04120931924418093,0.9587906752558191,0.003092427838244849,0.026995955906525843,0.9572607494805849,0.012650856374644333
98519-16-5,0.38742468481672665,0.03923997634976491,0.960760022900235,0.00475079637192548,0.02958256414529716,0.9528304782864374,0.012836146771340089
98519-45-0,0.37860792024680684,0.038418141523369566,0.9615818594766306,0.004680360008714114,0.029824730935866597,0.9539204448737733,0.01157446363164599
98532-67-3,0.3776403212227305,0.03470123737980732,0.9652987626201928,0.005370367498591976,0.032397025286319596,0.9503917360296119,0.011840853735476454
98532-75-3,0.4262224896147731,0.04235734349870582,0.9576426625012942,0.003937961087410109,0.026563489299987118,0.9561594701662732,0.01333906649632945
98532-83-3,0.4599991701717276,0.045221545600178825,0.9547784613998213,0.0030432219730357414,0.024371978690406304,0.9599968829709111,0.012587929378146906
666816-98-4,0.45462795203626133,0.2650688556267,0.7349311443733002,0.03498377621038022,0.19397725902527363,0.6901979115015444,0.08084105651280146
100402-60-6,1.3965031495668594,0.7758230910911073,0.22417689640889277,0.004702117458504615,0.0295279625403729,0.5071373601169564,0.45863256698416605
10109-95-2,1.093368637335225,0.9235022267554156,0.0764977802445845,0.011037067726505864,0.009586589185611654,0.22572428679698964,0.753652050790893
101708-04-7,0.1310173257923625,0.5883005051368846,0.4116995023631154,0.04037657816586257,0.11595104408550744,0.6828180788102907,0.16085430818833935
102-04-5,1.070966921382587,0.7446360825557415,0.25536391494425853,0.0037812722416065646,0.03719474048148496,0.7433942895577461,0.21562970696916214
103201-78-1,0.9907288543636639,0.6739077376015099,0.3260922473984902,0.017228924958587497,0.06987396041585378,0.6867683109858074,0.22612881563975135
104801-96-9,1.4273712030258399,0.9245755639296223,0.0754244460703779,0.004713589250446945,0.019222792932868573,0.23117821084567367,0.7448854202210108
105-74-8,1.4098099577727348,0.9639445716679893,0.03605542733201097,0.003851220350077258,0.009706004768292852,0.39368418680948525,0.5927585754221447
106-94-5,0.941189801106758,0.4490482181651308,0.550951781834869,0.0074863595373403525,0.126220540299244,0.7497193808152463,0.11657372827316952
109-13-7,1.2535841662820038,0.8328555702079696,0.16714442479203048,0.005442405297165455,0.025784448858482616,0.5294375264570479,0.439335633137304
110-53-2,1.0579514529002394,0.7625600855223018,0.2374399144776983,0.004978384706580198,0.05335653476362871,0.74931645664901,0.19234861988078095
111-05-7,1.0950633800678269,0.8827306780582724,0.11726931444172775,0.0024158628734486393,0.018144182672393594,0.6695877794712572,0.3098521734579005
111696-23-2,1.0007503568782388,0.9518190007212451,0.04818099927875487,0.004268966825728326,0.006710766600663835,0.1635480379300276,0.8254722235185802
112-39-0,1.512669649908815,0.9589019941101982,0.04109800463980194,0.003140711910050254,0.0075718189621637524,0.4949671292555661,0.49432034529722
112764-00-8,1.3715479509082757,0.9066828471249249,0.0933171478750751,0.005683859197941945,0.016611135498320544,0.26734045372188747,0.7103645563318502
114772-54-2,0.6278879699841937,0.5825098011315287,0.41749019886847105,0.024062791288077715,0.1400142075365317,0.6547791944386465,0.1811438127367442
116337-61-2,0.7247173129995975,0.9381870007236058,0.061813001776394066,0.0018609587552037355,0.008169067498037485,0.960430854245468,0.029539124276290657
116337-66-7,0.627214832400788,0.9452307089138468,0.054769301086153105,0.0019805605039101897,0.009472996797567516,0.9557957715972223,0.03275066680130009
116337-73-6,0.8238877537615454,0.9052578731312635,0.09474213186873655,0.0023910488439883282,0.013437061103544281,0.9459684156725162,0.03820347462995116
117570-93-1,0.6730599761136679,0.5067994309795905,0.4932005690204096,0.02274462578164352,0.11522954132231075,0.7172620713779212,0.14476376851812456
119-80-2,0.9472974288415457,0.8451688366853156,0.15483116831468488,0.007217680997071973,0.03933483721854533,0.6194413560520136,0.3340061147323693
120202-68-8,0.4379602270153389,0.1528685050272127,0.8471314899727873,0.013845321279975072,0.34058260261447204,0.6011842313308038,0.044387854274749006
122892-31-3,0.5983460194805227,0.4642699033925898,0.5357300966074102,0.011736745191017212,0.0572034061019668,0.8709945672927996,0.060065292164216355
123172-47-4,0.7516917392799969,0.5446229523764674,0.45537705512353266,0.011673631902677195,0.08680729660013067,0.7836331180241658,0.1178859644730263
123172-51-0,0.6091043976729729,0.9373386289927257,0.06266137600727437,0.001972944485101151,0.01013920746251688,0.9472762964726245,0.040611547929757574
123172-55-4,0.8099879966325445,0.925134885908596,0.07486510909140386,0.003096253688632952,0.01156975504756472,0.9334383087720335,0.05189567969176875
123172-60-1,0.6680089355235821,0.9540232105201625,0.0459767944798376,0.0012907334867724679,0.006811110726984984,0.9590817596361264,0.032816405400116135
123172-64-5,0.7174405725399389,0.9449049982640851,0.055095006735914914,0.0022695460793724833,0.008765717390648669,0.9475910408970731,0.041373683332905656
125971-95-1,0.1726110340180811,0.5551154262735781,0.4448845662264218,0.04439853687859411,0.11542039916072865,0.590109523260723,0.2500715516999544
1262985-24-9,0.43768880865555126,0.8639392314731407,0.13606075852685934,0.007737155749051315,0.02099131262515357,0.7453323657773783,0.22593918122341666
128119-70-0,1.1982285621625284,0.8780663454850869,0.12193365451491317,0.0034699597261088973,0.015576800459110323,0.6052820739113918,0.37567116397838884
131631-89-5,0.4363129596241414,0.43451876383710336,0.5654812436628966,0.03298427581670012,0.12226193363741654,0.665437245488288,0.1793165565575955
133914-85-9,0.7511783665008293,0.3455476533172837,0.6544523466827162,0.017982726263848836,0.12816586907241273,0.7526905085809062,0.10116088458283211
137521-47-2,0.85894530713367,0.8978592393244024,0.10214075317559759,0.0023004817735403707,0.010888506525379395,0.9168194810814692,0.06999153329461105
137521-51-8,0.7287543707780525,0.9089875976124492,0.091012407387551,0.0028337083478045958,0.010131408856943918,0.9520046865821279,0.035030210613123565
137521-55-2,0.7657366139983404,0.9215725746415273,0.07842742285847255,0.002490887022967671,0.011296311015164926,0.9440681753287574,0.04214464278310998
137521-59-6,0.746778580328489,0.9432578851894415,0.05674211981055852,0.003918402507037692,0.011050087965264079,0.8969978372898582,0.08803368813784
137862-53-4,0.5407705093100036,0.4602049059595825,0.5397950940404175,0.017141697385646203,0.11046167626809371,0.7172899041444776,0.15510672170178263
141573-96-8,0.522017711573572,0.2906108237438022,0.7093891712561979,0.06492155550242162,0.23416065487573068,0.5997667950552781,0.10115099956656967
142646-10-4,0.3919041389098869,0.723597729742108,0.27640226525789185,0.04233945840394804,0.0926914151978505,0.42120652979947515,0.44376259734872636
144-15-0,1.4123995879716436,0.9625925852118654,0.03740741353813457,0.002819676885216731,0.008867105332075194,0.35503577011701465,0.6332774444156933
144702-27-2,0.42498889731297645,0.5707445321853256,0.4292554753146744,0.02910090475188685,0.11807338976295328,0.5774113631187338,0.27541433736642595
1458-18-0,0.7359141477358575,0.7086127625964057,0.29138723240359443,0.009350753519880657,0.0855598152797643,0.6610406297067128,0.24404880724364206
148040-04-4,0.6723127630935795,0.7276124405784927,0.2723875669215075,0.011914928954896884,0.09109193503815509,0.6068812489400279,0.29011188806691995
151390-79-3,0.2964540206803278,0.5905766964289747,0.40942330357102513,0.04197391275047568,0.10763515787861745,0.48002798824016035,0.37036293613074645
152264-72-7,0.7333811989732547,0.8562531355939104,0.14374685690608946,0.005191062583598752,0.029572589300593956,0.6683237040098049,0.2969126404560024
154212-59-6,0.24109043358379456,0.3366164717814035,0.6633835282185965,0.06566336841390356,0.22484919284830704,0.6055517744771793,0.10393566076061003
156755-23-6,0.25238624334668447,0.3642810815238226,0.6357189184761773,0.09555112949041089,0.19670834779007199,0.5346506757486326,0.17308984697088475
15993-42-7,0.8852500446740215,0.9281172015349868,0.07188278946501346,0.00415394311817288,0.012359255594647374,0.4087753114283814,0.5747114846087983
1624-62-0,0.9684389153650601,0.8960704741341443,0.10392952436585585,0.014494209232914435,0.01769943357036341,0.390952023441661,0.576854326905061
1638-86-4,0.451501243523528,0.16200745148761345,0.8379925485123866,0.06123478446489648,0.46537565525072544,0.4080336521280426,0.06535590265633551
17273-79-9,1.2428375421806361,0.7942756954874927,0.20572430201250733,0.003280928360354404,0.018104822580114657,0.9000192497707199,0.07859498708881096
176969-34-9,0.5852467565322441,0.3924945335567611,0.6075054714432386,0.020315172622638246,0.21692414982811908,0.6075220831408432,0.15523858815839964
190442-10-5,0.77505242647354,0.7219657471065375,0.27803425289346256,0.008252752171117865,0.05176217953561698,0.7691595769087384,0.17082548500952713
19444-84-9,1.3104257499263379,0.8358346697210923,0.16416533027890773,0.009316197907112318,0.04925376977498944,0.6311786666245425,0.31025135494335565
2002-29-1,-0.6502348455891598,0.730093829057279,0.26990616594272154,0.07516618822768667,0.04836836272280115,0.7262167961403329,0.15024864190917922
20485-39-6,0.7868261872795036,0.42602701280636857,0.5739729871936315,0.008242461796886898,0.08909340145292584,0.7886399415023512,0.11402419007283608
